question_id,exam,year,session,exam_date,shift,paper,paper_number,language,subject,chapter,topic,secondary_topics,question_type,original_question_number,context_text,question_text,options,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source_name,answer_source_url,solution,solution_status,solution_confidence,difficulty,difficulty_confidence,marks_correct,marks_incorrect,marks_unattempted,marking_scheme_id,image_required,image_asset_path,source_pdf,source_page,duplicate_group_id,canonical_question_id,verification_status,display_badge,verification_method,exam_display,year_display,session_display,date_display,shift_display,paper_display,composite_display
JM_2026_S2_0402_SHIFT2_MAT_Q024,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Vector Algebra and 3D Geometry,Plane and Shortest Distance Between Lines,[],NUMERICAL,24,,Refer to official question diagram for Mathematics Question 24 (NTA Question ID: 691121174).,{},24,24.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Vector Algebra and 3D Geometry.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 24.
**Official Verification:** Matches NTA Final Compiled Answer Key: 24.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q024\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,9,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q025,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Vector Algebra and 3D Geometry,Plane and Shortest Distance Between Lines,[],NUMERICAL,25,,Refer to official question diagram for Mathematics Question 25 (NTA Question ID: 691121175).,{},10,10.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Vector Algebra and 3D Geometry.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 10.
**Official Verification:** Matches NTA Final Compiled Answer Key: 10.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q025\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,9,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q026,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,26,,Refer to official question diagram for Physics Question 26 (NTA Question ID: 691121176).,"{""A"": ""Option 1 (ID: 691121596)"", ""B"": ""Option 2 (ID: 691121597)"", ""C"": ""Option 3 (ID: 691121598)"", ""D"": ""Option 4 (ID: 691121599)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 26 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121597).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q026\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,10,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q027,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,27,,Refer to official question diagram for Physics Question 27 (NTA Question ID: 691121177).,"{""A"": ""Option 1 (ID: 691121596)"", ""B"": ""Option 2 (ID: 691121597)"", ""C"": ""Option 3 (ID: 691121598)"", ""D"": ""Option 4 (ID: 691121599)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 27 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121600).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q027\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,10,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q028,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,28,,Refer to official question diagram for Physics Question 28 (NTA Question ID: 691121178).,"{""A"": ""Option 1 (ID: 691121596)"", ""B"": ""Option 2 (ID: 691121597)"", ""C"": ""Option 3 (ID: 691121598)"", ""D"": ""Option 4 (ID: 691121599)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 28 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121606).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q028\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,10,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q029,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,29,,Refer to official question diagram for Physics Question 29 (NTA Question ID: 691121179).,"{""A"": ""Option 1 (ID: 691121604)"", ""B"": ""Option 2 (ID: 691121605)"", ""C"": ""Option 3 (ID: 691121606)"", ""D"": ""Option 4 (ID: 691121607)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 29 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121608).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q029\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,11,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q030,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,30,,Refer to official question diagram for Physics Question 30 (NTA Question ID: 691121180).,"{""A"": ""Option 1 (ID: 691121604)"", ""B"": ""Option 2 (ID: 691121605)"", ""C"": ""Option 3 (ID: 691121606)"", ""D"": ""Option 4 (ID: 691121607)""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 30 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121615).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q030\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,11,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q031,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,31,,Refer to official question diagram for Physics Question 31 (NTA Question ID: 691121181).,"{""A"": ""Option 1 (ID: 691121612)"", ""B"": ""Option 2 (ID: 691121613)"", ""C"": ""Option 3 (ID: 691121614)"", ""D"": ""Option 4 (ID: 691121615)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 31 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121616).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q031\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,12,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q032,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,32,,Refer to official question diagram for Physics Question 32 (NTA Question ID: 691121182).,"{""A"": ""Option 1 (ID: 691121612)"", ""B"": ""Option 2 (ID: 691121613)"", ""C"": ""Option 3 (ID: 691121614)"", ""D"": ""Option 4 (ID: 691121615)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 32 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121620).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q032\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,12,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q033,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,33,,Refer to official question diagram for Physics Question 33 (NTA Question ID: 691121183).,"{""A"": ""Option 1 (ID: 691121622)"", ""B"": ""Option 2 (ID: 691121623)"", ""C"": ""Option 3 (ID: 691121624)"", ""D"": ""Option 4 (ID: 691121625)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 33 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121626).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q033\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,13,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q034,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,34,,Refer to official question diagram for Physics Question 34 (NTA Question ID: 691121184).,"{""A"": ""Option 1 (ID: 691121622)"", ""B"": ""Option 2 (ID: 691121623)"", ""C"": ""Option 3 (ID: 691121624)"", ""D"": ""Option 4 (ID: 691121625)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 34 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121630).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q034\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,13,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q035,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,35,,Refer to official question diagram for Physics Question 35 (NTA Question ID: 691121185).,"{""A"": ""Option 1 (ID: 691121622)"", ""B"": ""Option 2 (ID: 691121623)"", ""C"": ""Option 3 (ID: 691121624)"", ""D"": ""Option 4 (ID: 691121625)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 35 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121633).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q035\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,13,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q036,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,36,,Refer to official question diagram for Physics Question 36 (NTA Question ID: 691121186).,"{""A"": ""Option 1 (ID: 691121634)"", ""B"": ""Option 2 (ID: 691121635)"", ""C"": ""Option 3 (ID: 691121636)"", ""D"": ""Option 4 (ID: 691121637)""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 36 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121637).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q036\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,14,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q037,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,37,,Refer to official question diagram for Physics Question 37 (NTA Question ID: 691121187).,"{""A"": ""Option 1 (ID: 691121634)"", ""B"": ""Option 2 (ID: 691121635)"", ""C"": ""Option 3 (ID: 691121636)"", ""D"": ""Option 4 (ID: 691121637)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 37 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121641).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q037\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,14,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q038,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,38,,Refer to official question diagram for Physics Question 38 (NTA Question ID: 691121188).,"{""A"": ""Option 1 (ID: 691121634)"", ""B"": ""Option 2 (ID: 691121635)"", ""C"": ""Option 3 (ID: 691121636)"", ""D"": ""Option 4 (ID: 691121637)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 38 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121645).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q038\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,14,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q039,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,39,,Refer to official question diagram for Physics Question 39 (NTA Question ID: 691121189).,"{""A"": ""Option 1 (ID: 691121645)"", ""B"": ""Option 2 (ID: 691121646)"", ""C"": ""Option 3 (ID: 691121647)"", ""D"": ""Option 4 (ID: 691121648)""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 39 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121648).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q039\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,15,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_PHY_Q040,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,40,,Refer to official question diagram for Physics Question 40 (NTA Question ID: 691121190).,"{""A"": ""Option 1 (ID: 691121645)"", ""B"": ""Option 2 (ID: 691121646)"", ""C"": ""Option 3 (ID: 691121647)"", ""D"": ""Option 4 (ID: 691121648)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 40 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121654).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_PHY_Q040\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,15,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
