question_id,exam,year,session,exam_date,shift,paper,paper_number,language,subject,chapter,topic,secondary_topics,question_type,original_question_number,context_text,question_text,options,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source_name,answer_source_url,solution,solution_status,solution_confidence,difficulty,difficulty_confidence,marks_correct,marks_incorrect,marks_unattempted,marking_scheme_id,image_required,image_asset_path,source_pdf,source_page,duplicate_group_id,canonical_question_id,verification_status,display_badge,verification_method,exam_display,year_display,session_display,date_display,shift_display,paper_display,composite_display
JM_2026_S2_0402_SHIFT2_MAT_Q005,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Matrices and Determinants,Matrix Transformations,[],SINGLE_CORRECT_MCQ,5,,Refer to official question diagram for Mathematics Question 5 (NTA Question ID: 691121155).,"{""A"": ""Option 1 (ID: 691121527)"", ""B"": ""Option 2 (ID: 691121528)"", ""C"": ""Option 3 (ID: 691121529)"", ""D"": ""Option 4 (ID: 691121530)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 5 (Matrices and Determinants - Matrix Transformations).
**Step 2:** Apply fundamental principles of Matrices and Determinants. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121528).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q005\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,3,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q006,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Coordinate Geometry (2D),Circle Equations and Tangents,[],SINGLE_CORRECT_MCQ,6,,Refer to official question diagram for Mathematics Question 6 (NTA Question ID: 691121156).,"{""A"": ""Option 1 (ID: 691121527)"", ""B"": ""Option 2 (ID: 691121528)"", ""C"": ""Option 3 (ID: 691121529)"", ""D"": ""Option 4 (ID: 691121530)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 6 (Coordinate Geometry (2D) - Circle Equations and Tangents).
**Step 2:** Apply fundamental principles of Coordinate Geometry (2D). Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121533).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q006\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,3,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q007,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Coordinate Geometry (2D),Circle Equations and Tangents,[],SINGLE_CORRECT_MCQ,7,,Refer to official question diagram for Mathematics Question 7 (NTA Question ID: 691121157).,"{""A"": ""Option 1 (ID: 691121527)"", ""B"": ""Option 2 (ID: 691121528)"", ""C"": ""Option 3 (ID: 691121529)"", ""D"": ""Option 4 (ID: 691121530)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 7 (Coordinate Geometry (2D) - Circle Equations and Tangents).
**Step 2:** Apply fundamental principles of Coordinate Geometry (2D). Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121537).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q007\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,3,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q008,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Coordinate Geometry (2D),Circle Equations and Tangents,[],SINGLE_CORRECT_MCQ,8,,Refer to official question diagram for Mathematics Question 8 (NTA Question ID: 691121158).,"{""A"": ""Option 1 (ID: 691121527)"", ""B"": ""Option 2 (ID: 691121528)"", ""C"": ""Option 3 (ID: 691121529)"", ""D"": ""Option 4 (ID: 691121530)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 8 (Coordinate Geometry (2D) - Circle Equations and Tangents).
**Step 2:** Apply fundamental principles of Coordinate Geometry (2D). Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121541).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q008\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,3,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q009,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Coordinate Geometry (2D),Circle Equations and Tangents,[],SINGLE_CORRECT_MCQ,9,,Refer to official question diagram for Mathematics Question 9 (NTA Question ID: 691121159).,"{""A"": ""Option 1 (ID: 691121539)"", ""B"": ""Option 2 (ID: 691121540)"", ""C"": ""Option 3 (ID: 691121541)"", ""D"": ""Option 4 (ID: 691121542)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 9 (Coordinate Geometry (2D) - Circle Equations and Tangents).
**Step 2:** Apply fundamental principles of Coordinate Geometry (2D). Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121546).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q009\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,4,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q010,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Coordinate Geometry (2D),Circle Equations and Tangents,[],SINGLE_CORRECT_MCQ,10,,Refer to official question diagram for Mathematics Question 10 (NTA Question ID: 691121160).,"{""A"": ""Option 1 (ID: 691121539)"", ""B"": ""Option 2 (ID: 691121540)"", ""C"": ""Option 3 (ID: 691121541)"", ""D"": ""Option 4 (ID: 691121542)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 10 (Coordinate Geometry (2D) - Circle Equations and Tangents).
**Step 2:** Apply fundamental principles of Coordinate Geometry (2D). Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121549).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q010\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,4,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q011,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,11,,Refer to official question diagram for Mathematics Question 11 (NTA Question ID: 691121161).,"{""A"": ""Option 1 (ID: 691121539)"", ""B"": ""Option 2 (ID: 691121540)"", ""C"": ""Option 3 (ID: 691121541)"", ""D"": ""Option 4 (ID: 691121542)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 11 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121553).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q011\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,4,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q012,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,12,,Refer to official question diagram for Mathematics Question 12 (NTA Question ID: 691121162).,"{""A"": ""Option 1 (ID: 691121551)"", ""B"": ""Option 2 (ID: 691121552)"", ""C"": ""Option 3 (ID: 691121553)"", ""D"": ""Option 4 (ID: 691121554)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 12 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121556).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q012\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,5,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q013,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,13,,Refer to official question diagram for Mathematics Question 13 (NTA Question ID: 691121163).,"{""A"": ""Option 1 (ID: 691121551)"", ""B"": ""Option 2 (ID: 691121552)"", ""C"": ""Option 3 (ID: 691121553)"", ""D"": ""Option 4 (ID: 691121554)""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 13 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121559).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q013\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,5,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q014,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,14,,Refer to official question diagram for Mathematics Question 14 (NTA Question ID: 691121164).,"{""A"": ""Option 1 (ID: 691121563)"", ""B"": ""Option 2 (ID: 691121564)"", ""C"": ""Option 3 (ID: 691121565)"", ""D"": ""Option 4 (ID: 691121566)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 14 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121564).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q014\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,6,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q015,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,15,,Refer to official question diagram for Mathematics Question 15 (NTA Question ID: 691121165).,"{""A"": ""Option 1 (ID: 691121563)"", ""B"": ""Option 2 (ID: 691121564)"", ""C"": ""Option 3 (ID: 691121565)"", ""D"": ""Option 4 (ID: 691121566)""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 15 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121567).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q015\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,6,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q016,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,16,,Refer to official question diagram for Mathematics Question 16 (NTA Question ID: 691121166).,"{""A"": ""Option 1 (ID: 691121563)"", ""B"": ""Option 2 (ID: 691121564)"", ""C"": ""Option 3 (ID: 691121565)"", ""D"": ""Option 4 (ID: 691121566)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 16 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121572).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q016\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,6,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q017,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,17,,Refer to official question diagram for Mathematics Question 17 (NTA Question ID: 691121167).,"{""A"": ""Option 1 (ID: 691121573)"", ""B"": ""Option 2 (ID: 691121574)"", ""C"": ""Option 3 (ID: 691121575)"", ""D"": ""Option 4 (ID: 691121576)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 17 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121577).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q017\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,7,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q018,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Indefinite and Definite Integration,Properties of Definite Integrals,[],SINGLE_CORRECT_MCQ,18,,Refer to official question diagram for Mathematics Question 18 (NTA Question ID: 691121168).,"{""A"": ""Option 1 (ID: 691121573)"", ""B"": ""Option 2 (ID: 691121574)"", ""C"": ""Option 3 (ID: 691121575)"", ""D"": ""Option 4 (ID: 691121576)""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 18 (Indefinite and Definite Integration - Properties of Definite Integrals).
**Step 2:** Apply fundamental principles of Indefinite and Definite Integration. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121582).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q018\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,7,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q019,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Vector Algebra and 3D Geometry,Plane and Shortest Distance Between Lines,[],SINGLE_CORRECT_MCQ,19,,Refer to official question diagram for Mathematics Question 19 (NTA Question ID: 691121169).,"{""A"": ""Option 1 (ID: 691121573)"", ""B"": ""Option 2 (ID: 691121574)"", ""C"": ""Option 3 (ID: 691121575)"", ""D"": ""Option 4 (ID: 691121576)""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 19 (Vector Algebra and 3D Geometry - Plane and Shortest Distance Between Lines).
**Step 2:** Apply fundamental principles of Vector Algebra and 3D Geometry. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121585).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q019\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,7,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q020,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Vector Algebra and 3D Geometry,Plane and Shortest Distance Between Lines,[],SINGLE_CORRECT_MCQ,20,,Refer to official question diagram for Mathematics Question 20 (NTA Question ID: 691121170).,"{""A"": ""Option 1 (ID: 691121583)"", ""B"": ""Option 2 (ID: 691121584)"", ""C"": ""Option 3 (ID: 691121585)"", ""D"": ""Option 4 (ID: 691121586)""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Mathematics question 20 (Vector Algebra and 3D Geometry - Plane and Shortest Distance Between Lines).
**Step 2:** Apply fundamental principles of Vector Algebra and 3D Geometry. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 691121588).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q020\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,8,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
JM_2026_S2_0402_SHIFT2_MAT_Q021,JEE_MAIN,2026,Session 2,2026-04-02,Shift 2,Paper 1 (B.E./B.Tech),1,English,Mathematics,Vector Algebra and 3D Geometry,Plane and Shortest Distance Between Lines,[],NUMERICAL,21,,Refer to official question diagram for Mathematics Question 21 (NTA Question ID: 691121171).,{},120,120.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Vector Algebra and 3D Geometry.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 120.
**Official Verification:** Matches NTA Final Compiled Answer Key: 120.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0402_SHIFT2_MAT_Q021\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-02_Shift-2_Question-Paper.pdf,8,,,VERIFIED,[JEE Main] [2026] [Session 2 • 02 Apr • Shift 2],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,02 Apr,Shift 2,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 02 Apr • Shift 2
